,0
1590,22.277403
1591,21.113316
1592,20.44258
1593,23.245087
1594,20.920788
1595,20.55398
1596,13.541346
1597,8.124268
1598,12.920137
1599,6.2651258
1600,8.154888
1601,7.1997967
1602,21.02153
1603,10.627809
1604,8.8391285
1605,9.2005825
1606,9.7722025
1607,19.849375
1608,10.78889
1609,13.734427
1610,10.919363
1611,12.656341
1612,19.66743
1613,19.105724
1614,10.959745
1615,8.077929
1616,8.398807
1617,6.874629
1618,12.165276
1619,6.427027
1620,8.835881
1621,7.637187
1622,9.9307785
1623,20.402073
1624,8.057574
1625,10.941072
1626,8.854788
1627,7.511837
1628,13.631574
1629,13.130059
1630,11.431534
1631,7.6955237
1632,6.0171747
1633,11.410775
1634,21.203577
1635,20.59646
1636,11.410775
1637,19.462793
1638,5.088363
1639,7.1017313
1640,13.1296625
1641,3.8942904
1642,13.005486
1643,10.169402
1644,11.893086
1645,12.438284
1646,11.45936
1647,7.5912676
1648,7.65591
1649,11.806889
1650,6.778559
1651,8.008032
1652,21.055998
1653,11.173099
1654,7.600456
1655,12.118182
1656,10.430501
1657,8.73747
1658,8.317927
1659,20.806782
1660,7.310682
1661,6.1113853
1662,5.6933107
1663,7.7075305
1664,19.121012
1665,8.265121
1666,11.553252
1667,8.292597
1668,10.537119
1669,19.321257
1670,19.288176
1671,10.53801
1672,6.5624585
1673,9.371546
1674,7.559882
1675,9.908454
1676,8.397073
1677,9.9191475
1678,10.2148285
1679,7.245478
1680,19.945393
1681,9.730934
1682,10.413733
1683,8.369318
1684,10.264368
1685,11.356671
1686,8.581243
1687,11.187287
1688,10.3926115
1689,10.206131
1690,8.946265
1691,20.78103
1692,20.060236
1693,8.946265
1694,18.837837
1695,9.430978
1696,8.035161
1697,11.593498
1698,8.976732
1699,10.846124
1700,7.1085334
1701,9.351413
1702,10.015954
1703,11.819047
1704,8.951349
1705,11.106739
1706,12.05798
1707,9.261332
1708,9.046164
1709,21.482527
1710,9.22834
1711,12.82773
1712,9.969388
1713,11.09769
1714,8.3218355
1715,5.3774457
1716,6.1524897
1717,22.032156
1718,11.53127
1719,9.996273
1720,9.947831
1721,11.506777
1722,20.937368
1723,12.318017
1724,13.382119
1725,12.1653805
1726,12.239209
1727,20.721216
1728,20.027649
1729,9.686437
1730,7.622033
1731,6.512973
1732,5.7032948
1733,11.286884
1734,4.8817506
1735,5.3011465
1736,8.508816
1737,11.281549
1738,21.559792
1739,10.068192
1740,9.688074
1741,10.770905
1742,5.746492
1743,12.873559
1744,12.470262
1745,9.507113
1746,9.401408
1747,7.9773498
1748,12.5059
1749,22.172531
1750,21.3946
1751,12.5059
1752,20.307995
1753,8.257671
1754,5.1824126
1755,13.534907
1756,7.0104127
1757,11.637133
1758,11.119118
1759,11.490836
1760,10.862128
1761,11.240322
1762,5.3004346
1763,10.908314
1764,10.287104
1765,5.879397
1766,10.270757
1767,22.140587
1768,7.537779
1769,9.007955
1770,10.971987
1771,9.465768
1772,9.063552
1773,9.134632
1774,7.435282
1775,7.952343
1776,20.442228
1777,11.857702
1778,10.600469
1779,10.78731
1780,12.163652
1781,20.588207
1782,12.590687
1783,11.176537
1784,12.354012
1785,10.092446
1786,20.554577
1787,20.173422
1788,7.507213
1789,8.660087
1790,5.5738134
1791,7.237611
1792,9.314273
1793,7.4734
1794,5.94149
1795,8.876662
1796,11.907828
1797,20.919703
1798,10.0625725
1799,7.6434855
1800,11.2936735
1801,7.3352976
1802,10.933943
1803,11.860113
1804,7.292784
1805,8.759128
1806,7.897089
1807,12.987037
1808,21.623552
1809,20.616016
1810,12.987037
1811,19.483969
1812,9.352695
1813,6.809024
1814,11.458984
1815,8.343332
1816,9.790861
1817,11.521606
1818,9.275792
1819,9.078729
1820,9.654756
1821,7.8678956
1822,10.716629
1823,8.697597
1824,7.949498
1825,10.971792
1826,21.76574
1827,9.112016
1828,9.070709
1829,6.8797135
1830,12.064349
1831,8.550495
1832,11.30906
1833,7.5700226
1834,5.645079
1835,6.2033877
1836,21.741976
1837,10.87764
1838,9.142126
1839,9.015212
1840,10.8065815
1841,20.346704
1842,11.4005165
1843,12.796661
1844,11.324956
1845,11.552738
1846,20.44396
1847,20.110842
1848,8.542441
