,0
830,0.5272862
831,0.6565865
832,0.49893525
833,0.53594494
834,0.5004562
835,0.5582216
836,0.8418826
837,0.7981667
838,0.5155865
839,0.4861937
840,0.46940318
841,0.48941734
842,0.522869
843,0.46227103
844,0.44976658
845,0.52791065
846,0.5078702
847,0.8629186
848,0.53571296
849,0.52954924
850,0.53042686
851,0.49284944
852,0.52103096
853,0.4840711
854,0.5198712
855,0.51104474
856,0.4850985
857,0.49157673
858,0.8469753
859,0.78621197
860,0.49157673
861,0.74004173
862,0.898949
863,0.7410715
864,0.9189651
865,0.89237416
866,0.92374533
867,0.44330496
868,0.81279385
869,0.8651449
870,0.86106205
871,0.85010684
872,0.49158487
873,0.8088159
874,0.7246233
875,0.81080115
876,0.76346064
877,0.49798346
878,0.5171202
879,0.8324225
880,0.9009938
881,0.88756156
882,0.92985535
883,0.7793376
884,0.9279374
885,0.8764249
886,0.86884654
887,0.838366
888,0.45913726
889,0.898276
890,0.8279421
891,0.89108086
892,0.8891558
893,0.73657393
894,0.7390316
895,0.81044924
896,0.9074879
897,0.95070136
898,0.80819345
899,0.42138672
900,0.43818957
901,0.80819345
902,0.4916264
903,0.78891474
904,0.8828002
905,0.8195474
906,0.91910046
907,0.956505
908,0.94108135
909,0.4090772
910,0.81138694
911,0.861537
912,0.86718994
913,0.81792784
914,0.47647077
915,0.8014666
916,0.76193076
917,0.80407923
918,0.80190897
919,0.47015664
920,0.48039132
921,0.8943863
922,0.9407811
923,0.9508964
924,0.9874139
925,0.83867174
926,0.9814093
927,0.9356928
928,0.8757032
929,0.83268476
930,0.4303011
931,0.8776736
932,0.88808995
933,0.8463931
934,0.9430224
935,0.7866235
936,0.79848224
937,0.8847538
938,0.87777066
939,0.9141863
940,0.789498
941,0.39229316
942,0.42180187
943,0.789498
944,0.48354557
945,0.91993415
946,0.9116216
947,0.82325333
948,0.8799453
949,0.73221743
950,0.73105145
951,0.7528031
952,0.6031173
953,0.75515336
954,0.79329765
955,0.7747617
956,0.7545489
957,0.46745616
958,0.74393594
959,0.9586897
960,0.74899375
961,0.9647641
962,0.48982245
963,0.4701309
964,0.86883605
965,0.7465061
966,0.7177335
967,0.7571406
968,0.9170089
969,0.7342843
970,0.7022649
971,0.72384
972,0.7552681
973,0.49671283
974,0.7697324
975,0.8767464
976,0.7596164
977,0.7368797
978,0.91295564
979,0.77274394
980,0.87663573
981,0.7247559
982,0.7179775
983,0.7301302
984,0.4914554
985,0.53321934
986,0.7301302
987,0.58952266
988,0.741513
989,0.7474811
990,0.753023
991,0.903579
992,0.76833314
993,0.9464425
994,0.91463065
995,0.93228316
996,0.42149594
997,0.8170346
998,0.8693945
999,0.86597216
1000,0.8437573
1001,0.48961446
1002,0.82324386
1003,0.7392124
1004,0.81837475
1005,0.77546084
1006,0.4766579
1007,0.49767914
1008,0.8574121
1009,0.91609216
1010,0.9257922
1011,0.9563361
1012,0.80173254
1013,0.96323067
1014,0.9066963
1015,0.89736813
1016,0.84992206
1017,0.4483163
1018,0.90868294
1019,0.8479206
1020,0.87194693
1021,0.9327663
1022,0.7500823
1023,0.7534236
1024,0.83767337
1025,0.9161828
1026,0.9536333
1027,0.79872954
1028,0.4056744
1029,0.43466794
1030,0.79872954
1031,0.48521328
1032,0.9615191
1033,0.95603454
1034,0.74617255
1035,0.9597044
1036,0.82381946
1037,0.945376
1038,0.73575884
1039,0.7888428
1040,0.7841605
1041,0.5388201
1042,0.74085784
1043,0.77594346
1044,0.77437484
1045,0.7256203
1046,0.42195198
1047,0.73010325
1048,0.9533501
1049,0.74175084
1050,0.96138024
1051,0.43170863
1052,0.4228432
1053,0.9261402
1054,0.7844149
1055,0.77568656
1056,0.80690753
1057,0.9734551
1058,0.7880312
1059,0.77609855
1060,0.72772956
1061,0.75027
1062,0.43969157
1063,0.73631036
1064,0.9368921
1065,0.72934806
1066,0.78521574
1067,0.96532243
1068,0.8102807
1069,0.9429562
1070,0.7176305
1071,0.73829013
1072,0.7122006
1073,0.4233442
1074,0.47367924
1075,0.7122006
1076,0.5325299
1077,0.74966234
1078,0.8073159
1079,0.93670315
1080,0.76164687
1081,0.7415318
1082,0.84979135
1083,0.70473653
1084,0.8059067
1085,0.8212703
1086,0.8568133
1087,0.46468383
1088,0.9756124
1089,0.95602363
1090,0.9549323
1091,0.89279914
1092,0.54651415
1093,0.86324966
1094,0.7612626
1095,0.8555224
1096,0.7865363
1097,0.5528933
1098,0.54910284
1099,0.7607678
1100,0.8940149
1101,0.79694396
1102,0.84245646
1103,0.773646
1104,0.83298373
1105,0.78468
1106,0.83171535
1107,0.8845736
1108,0.50159794
1109,0.8482327
1110,0.7610148
1111,0.8730567
1112,0.766009
1113,0.73325205
1114,0.80134416
1115,0.735464
1116,0.8180333
1117,0.80117226
1118,0.8545316
1119,0.47368583
1120,0.4754203
1121,0.8545316
1122,0.536895
1123,0.8320917
1124,0.8285483
1125,0.77402514
1126,0.8343068
1127,0.75432444
1128,0.9645887
1129,0.8797381
1130,0.91963434
1131,0.77920806
1132,0.8103541
1133,0.81609595
1134,0.54241085
1135,0.78672624
1136,0.81600404
1137,0.8171294
1138,0.7782471
1139,0.46480343
1140,0.7870373
1141,0.95747524
1142,0.7937794
1143,0.96648276
1144,0.4551341
1145,0.4488796
1146,0.934252
1147,0.8181966
1148,0.8075541
1149,0.84646916
1150,0.9855977
1151,0.81771976
1152,0.7890972
1153,0.7604222
1154,0.80897933
1155,0.47385287
1156,0.7905865
1157,0.9370904
1158,0.7803339
1159,0.8109181
1160,0.96702534
1161,0.8450656
1162,0.93731225
1163,0.7668535
1164,0.784228
1165,0.7576362
1166,0.44554284
1167,0.48771304
1168,0.7576362
1169,0.5471742
1170,0.7901516
1171,0.83609927
1172,0.9350175
1173,0.80733657
1174,0.9658503
1175,0.8043302
1176,0.9667807
1177,0.8531703
1178,0.9473923
1179,0.76057523
1180,0.81648135
1181,0.80583894
1182,0.50952935
1183,0.75412023
1184,0.7846348
1185,0.7878792
1186,0.7431754
1187,0.42952794
1188,0.75597274
1189,0.9469271
1190,0.7684443
1191,0.9552512
1192,0.41430986
1193,0.41468528
1194,0.9405382
1195,0.8103305
1196,0.8089341
1197,0.8409807
1198,0.99061656
1199,0.8183429
1200,0.803439
1201,0.7450832
1202,0.7780024
1203,0.43172807
1204,0.7533814
1205,0.9479913
1206,0.7507018
1207,0.8173679
1208,0.97035253
1209,0.8417747
1210,0.9533008
1211,0.7344302
1212,0.76423174
1213,0.7311595
1214,0.40229625
1215,0.4559114
1216,0.7311595
1217,0.51463777
1218,0.7669107
1219,0.8394613
1220,0.9121476
1221,0.7903673
1222,0.98387307
1223,0.7654642
1224,0.9791937
1225,0.8889277
1226,0.8528383
1227,0.91846824
1228,0.79010975
1229,0.78935325
1230,0.7906315
1231,0.5166767
1232,0.7221594
1233,0.7616545
1234,0.7416892
1235,0.7121159
1236,0.44663876
1237,0.71031094
1238,0.8779023
1239,0.72825384
1240,0.8898397
1241,0.4408406
1242,0.43046883
1243,0.904211
1244,0.80138004
1245,0.79259765
1246,0.81356186
1247,0.9013494
1248,0.8148665
1249,0.7972385
1250,0.77305305
1251,0.7305357
1252,0.43780914
1253,0.7719716
1254,0.9178798
1255,0.75720036
1256,0.82913536
1257,0.89119315
1258,0.7809086
1259,0.9173693
1260,0.7769276
1261,0.7884227
1262,0.70394
1263,0.4119984
1264,0.4823046
1265,0.70394
1266,0.5167181
1267,0.78917813
1268,0.819674
1269,0.87347776
1270,0.8095074
1271,0.90178955
1272,0.7273988
1273,0.8888984
1274,0.90461874
1275,0.7389014
1276,0.8462721
1277,0.78602993
1278,0.91213965
1279,0.96838224
1280,0.9679904
1281,0.443958
1282,0.8305726
1283,0.8753929
1284,0.8683183
1285,0.8192669
1286,0.47651017
1287,0.7855195
1288,0.7372307
1289,0.78278124
1290,0.77895343
1291,0.5173334
1292,0.52210134
1293,0.841161
1294,0.9063455
1295,0.91228026
1296,0.9266437
1297,0.792678
1298,0.93920195
1299,0.92376447
1300,0.8973867
1301,0.814023
1302,0.45647416
1303,0.8708793
1304,0.83699775
1305,0.83939695
1306,0.9112889
1307,0.7365692
1308,0.7544639
1309,0.83870804
1310,0.88588476
1311,0.8970791
1312,0.7822371
1313,0.42947453
1314,0.4455716
1315,0.7822371
1316,0.5046824
1317,0.9000519
1318,0.9333402
1319,0.74858284
1320,0.91456556
1321,0.7853314
1322,0.8497919
1323,0.79808265
1324,0.79910326
1325,0.78262883
1326,0.66759324
1327,0.841615
1328,0.6684139
1329,0.88809186
1330,0.84848356
1331,0.88904804
1332,0.46377152
1333,0.78363466
1334,0.83296824
1335,0.82176644
1336,0.8320852
1337,0.49068773
1338,0.7932656
1339,0.6810949
1340,0.7788745
1341,0.71590656
1342,0.50249547
1343,0.5129136
1344,0.7575299
1345,0.84184146
1346,0.8484451
1347,0.8568135
1348,0.712893
1349,0.85888815
1350,0.82901096
1351,0.86694986
1352,0.8131552
1353,0.47157058
1354,0.87422174
1355,0.74716353
1356,0.85548365
1357,0.8197434
1358,0.66205394
1359,0.68712777
1360,0.7348071
1361,0.89308286
1362,0.9174855
1363,0.78132844
1364,0.43906903
1365,0.4545885
1366,0.78132844
1367,0.49364662
1368,0.91853327
1369,0.84686637
1370,0.7045622
1371,0.9066349
1372,0.681168
1373,0.8103179
1374,0.74153674
1375,0.69841325
1376,0.7209649
1377,0.8721347
1378,0.8404944
1379,0.80532515
1380,0.92212075
1381,0.82032764
1382,0.8577376
1383,0.83218384
1384,0.45701396
1385,0.69481766
1386,0.7552259
1387,0.7384833
1388,0.68712354
1389,0.40990192
1390,0.6858126
1391,0.8369601
1392,0.69764006
1393,0.8587415
1394,0.43324476
1395,0.40212435
1396,0.91816837
1397,0.80148053
1398,0.850662
1399,0.83236283
1400,0.8792686
1401,0.82391447
1402,0.8396827
1403,0.7905011
1404,0.71188664
1405,0.4286588
1406,0.7921838
1407,0.9193418
1408,0.72303677
1409,0.8492255
1410,0.84831536
1411,0.75043607
1412,0.9198363
1413,0.79529285
1414,0.81305826
1415,0.66983986
1416,0.39711887
1417,0.45049143
1418,0.66983986
1419,0.52404964
1420,0.77486
1421,0.8480753
1422,0.81792784
1423,0.8132648
1424,0.8750031
1425,0.7181424
1426,0.87256026
1427,0.8906068
1428,0.86688113
1429,0.84181273
1430,0.72789395
1431,0.7422038
1432,0.8629334
1433,0.7918047
1434,0.90328485
1435,0.9304813
1436,0.9440437
1437,0.4295655
1438,0.8133906
1439,0.8778366
1440,0.8610075
1441,0.81613123
1442,0.4785884
1443,0.77604145
1444,0.73276687
1445,0.77803004
1446,0.7814506
1447,0.5097705
1448,0.5309058
1449,0.8677149
1450,0.9169834
1451,0.91418165
1452,0.93195504
1453,0.80044246
1454,0.9477315
1455,0.9234656
1456,0.9062656
1457,0.81045556
1458,0.4662585
1459,0.9048152
1460,0.86064637
1461,0.8473252
1462,0.92523366
1463,0.74581516
1464,0.7401633
1465,0.86026204
1466,0.9091534
1467,0.9193659
1468,0.77064586
1469,0.43526462
1470,0.45418215
1471,0.77064586
1472,0.5024527
1473,0.92294264
1474,0.93407667
1475,0.747187
1476,0.93256575
1477,0.7808634
1478,0.83776474
1479,0.8027392
1480,0.7984594
1481,0.80161107
1482,0.9493689
1483,0.85999674
1484,0.834003
1485,0.7248142
1486,0.90585566
1487,0.6984631
1488,0.8634577
1489,0.8402881
1490,0.87623024
1491,0.47015533
1492,0.837655
1493,0.88468
1494,0.8837795
1495,0.8593565
1496,0.5042745
1497,0.81281865
1498,0.70899963
1499,0.814528
1500,0.7548108
1501,0.5108361
1502,0.55543876
1503,0.79198295
1504,0.9017906
1505,0.8276432
1506,0.8707468
1507,0.76002014
1508,0.8834784
1509,0.8262825
1510,0.8422952
1511,0.84910834
1512,0.4780207
1513,0.8848428
1514,0.7834971
1515,0.88870806
1516,0.81950605
1517,0.7149448
1518,0.7567914
1519,0.75941277
1520,0.8702893
1521,0.8759832
1522,0.8137194
1523,0.44588074
1524,0.45329976
1525,0.8137194
1526,0.5055379
1527,0.9207296
1528,0.86900264
1529,0.73953485
1530,0.89943224
1531,0.7300285
1532,0.8431989
1533,0.770517
1534,0.7438416
1535,0.75856835
1536,0.86040676
1537,0.86340547
1538,0.72990215
1539,0.87862986
1540,0.3652838
1541,0.44600546
1542,0.3333671
1543,0.41745555
1544,0.4010704
1545,0.44850302
1546,0.7179591
1547,0.43435732
1548,0.4682153
1549,0.43694142
1550,0.43173328
1551,0.479563
1552,0.39200035
1553,0.376044
1554,0.39093274
1555,0.40513408
1556,0.6788761
1557,0.72130656
1558,0.3842586
1559,0.40493783
1560,0.39595369
1561,0.40909827
1562,0.37842286
1563,0.40425405
1564,0.3764617
1565,0.46521667
1566,0.41554856
1567,0.7488493
1568,0.4716248
1569,0.38322312
1570,0.44763333
1571,0.41045198
1572,0.36437657
1573,0.34336147
1574,0.3835597
1575,0.4794243
1576,0.44005007
1577,0.3846128
1578,0.80462724
1579,0.67522985
1580,0.3846128
1581,0.7097355
1582,0.45793158
1583,0.39808518
1584,0.43652293
1585,0.42918906
1586,0.3641498
1587,0.4574298
1588,0.40924346
1589,0.35956216
1590,0.37947968
1591,0.44334495
1592,0.4870939
1593,0.34957784
1594,0.45348978
1595,0.46975634
1596,0.7411133
1597,0.89985
1598,0.7572917
1599,0.9404268
1600,0.9011968
1601,0.9214611
1602,0.43784404
1603,0.8232803
1604,0.8754351
1605,0.86660826
1606,0.8541212
1607,0.4915291
1608,0.8271502
1609,0.7323851
1610,0.8216151
1611,0.7684283
1612,0.5016439
1613,0.5247998
1614,0.82818973
1615,0.8985051
1616,0.89531416
1617,0.92930335
1618,0.78884465
1619,0.93716
1620,0.88446915
1621,0.9085015
1622,0.85216975
1623,0.46836007
1624,0.90059227
1625,0.8257879
1626,0.8787546
1627,0.9158951
1628,0.73736155
1629,0.746112
1630,0.8146194
1631,0.90853196
1632,0.945683
1633,0.80362827
1634,0.42924222
1635,0.44851565
1636,0.80362827
1637,0.5050151
1638,0.960387
1639,0.92390645
1640,0.74562037
1641,0.97669876
1642,0.7550298
1643,0.8398527
1644,0.79708576
1645,0.77852607
1646,0.8003771
1647,0.91228867
1648,0.913171
1649,0.8001027
1650,0.9300351
1651,0.901435
1652,0.44192582
1653,0.82458997
1654,0.91230166
1655,0.78652
1656,0.83459926
1657,0.88643694
1658,0.8950627
1659,0.44923618
1660,0.91636944
1661,0.9408154
1662,0.94905555
1663,0.9091983
1664,0.5287521
1665,0.89873517
1666,0.8113102
1667,0.8972117
1668,0.8398933
1669,0.5191817
1670,0.51519585
1671,0.84122837
1672,0.9329711
1673,0.8694538
1674,0.91439325
1675,0.8606014
